id,createTime,authorId,text,video.urls,shareCount,playCount,commentCount
7432338565096361238,2024-11-01,6664890485444624389,#rome #italy,"['https://v77.tiktokcdn-eu.com/390049f30836ddfd3bf4f045b385dc2a/67454184/video/tos/no1a/tos-no1a-ve-0068c001-no/o4kA8GEeJIDkGbAoe1k9FdJWfzQaZcIReZQsua/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=1484&bt=742&cs=0&ds=6&ft=XsFbEqT0mI2PD12dzVPJ3wUYGKKLaeF~O5&mime_type=video_mp4&qs=0&rc=NjNnZzNmOjg3ZDU6MzM1OkBpM25tZ3M5cmVpdjMzbzczNUBjM141LmAxXi4xMTRiLV8xYSNjcW1xMmQ0Y2ZgLS1kMTFzcw%3D%3D&vvpl=1&l=202411252133137B3DB1EB48A6D935B294&btag=e00088000', 'https://v16m.tiktokcdn-eu.com/158e56207d71ee22f35a459e06cc8b41/67454184/video/tos/no1a/tos-no1a-ve-0068c001-no/o4kA8GEeJIDkGbAoe1k9FdJWfzQaZcIReZQsua/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=1484&bt=742&cs=0&ds=6&ft=XsFbEqT0mI2PD12dzVPJ3wUYGKKLaeF~O5&mime_type=video_mp4&qs=0&rc=NjNnZzNmOjg3ZDU6MzM1OkBpM25tZ3M5cmVpdjMzbzczNUBjM141LmAxXi4xMTRiLV8xYSNjcW1xMmQ0Y2ZgLS1kMTFzcw%3D%3D&vvpl=1&l=202411252133137B3DB1EB48A6D935B294&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=47b200e077424a14a547cc108dad60f3&is_play_url=1&item_id=7432338565096361238&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjM0YTE0NWFmMDQ5ZGIxY2FjMThhMTA2ZGQ1OWJlZmU5&source=CHALLENGE_AWEME&vidc=no1a&video_id=v24044gl0000csiffb7og65ptdpjtkf0']",19,11676,3
7349968800365727009,2024-03-24,297267313232412672,A place not to be missed during your visit to Rome  📍 Galleria Doria Pamphilj ✨ 💸 16€ #roma #rome #PlacesToVisit #visitrome #italy #italia #travel #voyage #thingstodo #europetravel ,"['https://v77.tiktokcdn-eu.com/a9051946650a58dd4961aa07c1a569f2/67454188/video/tos/useast2a/tos-useast2a-ve-0068-euttp/oEAABBEFcjDDRDQbW9TPFmADf6PQQmEEVAIAea/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=3914&bt=1957&cs=0&ds=6&ft=XsFbEqT0mI2PD12dzVPJ3wUYGKKLaeF~O5&mime_type=video_mp4&qs=0&rc=ZWZpZDs8NjM0N2RoaGY8NUBpanUzaXc5cjM4cjMzZjczM0A0LzAtNl4zX18xMC5iNGEwYSMtcmRjMmQ0Xy1gLS1kMWNzcw%3D%3D&vvpl=1&l=202411252133137B3DB1EB48A6D935B294&btag=e00088000', 'https://v16m.tiktokcdn-eu.com/6c6838e9cdb7c8c9a7864b4fd22d2f22/67454188/video/tos/useast2a/tos-useast2a-ve-0068-euttp/oEAABBEFcjDDRDQbW9TPFmADf6PQQmEEVAIAea/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=3914&bt=1957&cs=0&ds=6&ft=XsFbEqT0mI2PD12dzVPJ3wUYGKKLaeF~O5&mime_type=video_mp4&qs=0&rc=ZWZpZDs8NjM0N2RoaGY8NUBpanUzaXc5cjM4cjMzZjczM0A0LzAtNl4zX18xMC5iNGEwYSMtcmRjMmQ0Xy1gLS1kMWNzcw%3D%3D&vvpl=1&l=202411252133137B3DB1EB48A6D935B294&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=32d97cee1e3a44b1b063a9980a3f2c7b&is_play_url=1&item_id=7349968800365727009&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjA3MTcyOTQ0YjM5ZTVlZjIzN2ZiYWFiN2ZlZDE5YjUx&source=CHALLENGE_AWEME&vidc=useast2a&video_id=v0f044gc0000co05b07og65tffg0ur0g']",17346,1630284,415
7426057142488059169,2024-10-15,6808995233754661893,Beware fir your next trip to rome things might not look how they do online!! 🧐🙃 #fyp #travel #rome #roma #romeitaly #romeitaly🇮🇹 #rometravel #romaconstruction ,"['https://v77.tiktokcdn-eu.com/4c947927ffd1913f36e6b523365cb424/67454184/video/tos/useast2a/tos-useast2a-ve-0068-euttp/oUQiDpq7I38CnohA5OsBfhtIJ7AiQy1oCNnzEJ/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=4906&bt=2453&cs=0&ds=6&ft=XsFbEqT0mI2PD12dzVPJ3wUYGKKLaeF~O5&mime_type=video_mp4&qs=0&rc=aTw4ZTw4ODZkPDhlZjs6OUBpanNobHY5cndkdjMzZjczM0BfXzYwY2NfNWMxLi8uYy9hYSNqaTVvMmRzNjRgLS1kMWNzcw%3D%3D&vvpl=1&l=202411252133137B3DB1EB48A6D935B294&btag=e00088000', 'https://v16m.tiktokcdn-eu.com/875b1a87f0293da16ac239b962639627/67454184/video/tos/useast2a/tos-useast2a-ve-0068-euttp/oUQiDpq7I38CnohA5OsBfhtIJ7AiQy1oCNnzEJ/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=4906&bt=2453&cs=0&ds=6&ft=XsFbEqT0mI2PD12dzVPJ3wUYGKKLaeF~O5&mime_type=video_mp4&qs=0&rc=aTw4ZTw4ODZkPDhlZjs6OUBpanNobHY5cndkdjMzZjczM0BfXzYwY2NfNWMxLi8uYy9hYSNqaTVvMmRzNjRgLS1kMWNzcw%3D%3D&vvpl=1&l=202411252133137B3DB1EB48A6D935B294&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=d627f81c2b1549fa83b5f5f93b95b9bf&is_play_url=1&item_id=7426057142488059169&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLmU3NzgwZTU2ZTUzMDVhMTFkYTAxOTAwYWE2NjY4ZGJk&source=CHALLENGE_AWEME&vidc=useast2a&video_id=v0f044gc0000cs7a9tvog65sri8elpmg']",1152,134288,142
7420842321752771847,2024-10-01,6875838408650081282,"Would you wait in line for this mirror? 📍 Chiesa di Sant'Ignazio di Loyola & Chiesa del Gesù, Rome #travel #traveltiktok #PlacesToVisit #thingstodo #rome #italy ","['https://v77.tiktokcdn-eu.com/35114684d982265c4b05780847d3a6cf/67454194/video/tos/alisg/tos-alisg-pve-0037c001/owBmp7BaFAr2QRQhgIiJfIUBdfbMXNhiBEBn8E/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=3612&bt=1806&cs=0&ds=6&ft=XsFbEqT0mI2PD12dzVPJ3wUYGKKLaeF~O5&mime_type=video_mp4&qs=0&rc=Z2hnZjs3ZTQ4Nzw8PGQ3OEBpamY8cHA5cmg1dTMzODczNEBfYy8wNF5gNS0xYDU0YV8wYSMxYm8tMmRzLnJgLS1kMTFzcw%3D%3D&vvpl=1&l=202411252133137B3DB1EB48A6D935B294&btag=e00088000', 'https://v16m.tiktokcdn-eu.com/604664a850ef9c9936750250af1f0ec8/67454194/video/tos/alisg/tos-alisg-pve-0037c001/owBmp7BaFAr2QRQhgIiJfIUBdfbMXNhiBEBn8E/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=3612&bt=1806&cs=0&ds=6&ft=XsFbEqT0mI2PD12dzVPJ3wUYGKKLaeF~O5&mime_type=video_mp4&qs=0&rc=Z2hnZjs3ZTQ4Nzw8PGQ3OEBpamY8cHA5cmg1dTMzODczNEBfYy8wNF5gNS0xYDU0YV8wYSMxYm8tMmRzLnJgLS1kMTFzcw%3D%3D&vvpl=1&l=202411252133137B3DB1EB48A6D935B294&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=35b4da7989c9440581cba4783c2dfebd&is_play_url=1&item_id=7420842321752771847&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjBmZDA5NmI4M2I4YzFhODdmY2YzY2VhNDU2MGQ1Y2U4&source=CHALLENGE_AWEME&vidc=my&video_id=v14044g50000cru21evog65m0mr9ec4g']",12101,982070,173
7427179185480764704,2024-10-18,6786288333636420614,Rome 2024 was a vibe 🏛️ #rome #2024 #construction #jubilee #colloseum #vaticano #trevifountain #fyp ,"['https://v77.tiktokcdn-eu.com/676d350c5da506cd5d725c22f3bdc26e/67454189/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/oUDlkPQiIBXEiQE8HfRSEV5D0PfoqQxgg5AIFn/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=4988&bt=2494&cs=0&ds=6&ft=XsFbEqT0mI2PD12dzVPJ3wUYGKKLaeF~O5&mime_type=video_mp4&qs=0&rc=OGc7Zzk1NTQ6Ozg5NGc4NUBpM3I3ZnY5cnJkdjMzZjczM0AxXjBhNC81NTAxXy40NV41YSNuay9yMmRrNDZgLS1kMWNzcw%3D%3D&vvpl=1&l=202411252133137B3DB1EB48A6D935B294&btag=e00088000', 'https://v16m.tiktokcdn-eu.com/9b3ab4deb2a2540d4ad351f9758169af/67454189/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/oUDlkPQiIBXEiQE8HfRSEV5D0PfoqQxgg5AIFn/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=4988&bt=2494&cs=0&ds=6&ft=XsFbEqT0mI2PD12dzVPJ3wUYGKKLaeF~O5&mime_type=video_mp4&qs=0&rc=OGc7Zzk1NTQ6Ozg5NGc4NUBpM3I3ZnY5cnJkdjMzZjczM0AxXjBhNC81NTAxXy40NV41YSNuay9yMmRrNDZgLS1kMWNzcw%3D%3D&vvpl=1&l=202411252133137B3DB1EB48A6D935B294&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=82a58d7116b5483781822276dd38ad45&is_play_url=1&item_id=7427179185480764704&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjA1YTM1MDUzOTcyODllOGJmNzY3YzUxYTlkNGJiNTM2&source=CHALLENGE_AWEME&vidc=useast2a&video_id=v0f044gc0000cs9a7onog65suc24noq0']",3743,1076872,116
7391148860363590945,2024-07-13,7184172157227451397,"Welcome to the eternal city of Rome 🏛️♥️ Excursion 🇮🇹 This time you voted for Rome 🤍 Did you know that the Colosseum is over 1,900 years old and still stands as a symbol of ancient engineering marvels❔🏟️ Explore these iconic landmarks: 📍 The mighty Colosseo Roma 🏟️  📍 The enchanting Fontana di Trevi ⛲️ 📍 The historic Piazza Venezia / Monumento a Vittorio Emanuele II 🏰  📍 The ancient Via dei Fori Imperiali 🏺  📍 The awe-inspiring Pantheon 🏛️ 📍 The stunning Chiesa di Sant’Ignazio di Loyola ⛪  📍 The majestic Santi Ambrogio e Carlo al Corso ⛪️ 📍 The legendary Palatino / Foro Romano 🏛️  📍 The formidable Castel Sant’Angelo 🏰  📍 The serene Villa Borghese 🌳  🎥©️ @vienna_visitas #rome #italy #travel #Summer #fontanaditrevi #pantheon #castelsantangelo #colosseo #history #architecture ","['https://v58.tiktokcdn-eu.com/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/ok1qIjZJgUtjAIetNDESE5LzI9GSeUeoEfQRGu/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=3068&bt=1534&cs=0&ds=6&ft=XsFbEqT0mmjPD12dzVPJ3wUMNrEdaeF~O5&mime_type=video_mp4&qs=0&rc=N2dpN2c0NmQ1OTM8ZTs1O0Bpanl3ZnU5cjlkdDMzZjczM0AyNC0vXjYzXzAxYy0xYTYzYSM1cTZgMmRrMjZgLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213313683DD8F2ED413538A51E&VExpiration=1732592014&VSignature=pJZz8dmN4UdaeSbvKYasUw&btag=e00088000', 'https://v77.tiktokcdn-eu.com/c2eec8095536a52555efac8a959b9a72/6745418e/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/ok1qIjZJgUtjAIetNDESE5LzI9GSeUeoEfQRGu/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=3068&bt=1534&cs=0&ds=6&ft=XsFbEqT0mmjPD12dzVPJ3wUMNrEdaeF~O5&mime_type=video_mp4&qs=0&rc=N2dpN2c0NmQ1OTM8ZTs1O0Bpanl3ZnU5cjlkdDMzZjczM0AyNC0vXjYzXzAxYy0xYTYzYSM1cTZgMmRrMjZgLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213313683DD8F2ED413538A51E&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=6892d84b09f04632ba6391ad240f7d54&is_play_url=1&item_id=7391148860363590945&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLmYxOTljNjZmNWRjZWI0M2FiODg2NWVjNmM0Mjc2MDM1&source=CHALLENGE_AWEME&vidc=useast2a&video_id=v0f044gc0000cq9a56nog65rcc9ttv8g']",10870,2046350,743
7421961779326045473,2024-10-04,7186645069767033861,"October in Rome, Italy 🇮🇹🍂🎃  Are you visiting the Eternal City this fall? If so, be sure to check out our top-rated guided tours in Rome and Vatican City! Click the link in our bio now to start planning your next adventure. #whatalifetours #octoberinrome #romeinoctober #fallinrome #romeinfall #rome #italy #romeguide #travel #foryoupage #4upage #4u #fyp #fypシ #whatalife #tourrome #rometour #rometours","['https://v58.tiktokcdn-eu.com/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/oQAgsFnEREKAxPHfeQIQApDnyy0FEDNBBQhqGA/?a=1233&bti=Ojs2NGYpQHM6OjZALjU2OmQvcCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=5094&bt=2547&cs=0&ds=6&ft=XsFbEqT0mmjPD12dzVPJ3wUMNrEdaeF~O5&mime_type=video_mp4&qs=0&rc=OWg3OTllOjM4aGc7NDNoNUBpM2Y5M3g5cjY0djMzZjczM0BjXy8wNDFgNV8xL2MvYV4yYSNuLjIyMmRjaS1gLS1kMWNzcw%3D%3D&src=1&vvpl=1&l=20241125213313683DD8F2ED413538A51E&VExpiration=1732592013&VSignature=8NP1dl--MqGqIPfhuSbIag&btag=e00088000', 'https://v77.tiktokcdn-eu.com/6de2530e81d6ec8c41f4b1916d2b01c8/6745418d/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/oQAgsFnEREKAxPHfeQIQApDnyy0FEDNBBQhqGA/?a=1233&bti=Ojs2NGYpQHM6OjZALjU2OmQvcCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=5094&bt=2547&cs=0&ds=6&ft=XsFbEqT0mmjPD12dzVPJ3wUMNrEdaeF~O5&mime_type=video_mp4&qs=0&rc=OWg3OTllOjM4aGc7NDNoNUBpM2Y5M3g5cjY0djMzZjczM0BjXy8wNDFgNV8xL2MvYV4yYSNuLjIyMmRjaS1gLS1kMWNzcw%3D%3D&src=1&vvpl=1&l=20241125213313683DD8F2ED413538A51E&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=52aed021f82d4eb580c74b763624bef6&is_play_url=1&item_id=7421961779326045473&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjQ1NDgyYWUxYTc5YzZlMDk0NTZjZDAwNGU2ZmI2MmU5&source=CHALLENGE_AWEME&vidc=useast2a&video_id=v0f044gc0000cs01l3fog65u50561cq0']",477,84390,35
7438747472802975008,2024-11-19,6829350615363372038,Rome is the light… #fyp #fürdich #travel #rome #gladiators #colosseum #ancientrome ,"['https://v58.tiktokcdn-eu.com/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/oo9RgXdgBDLeGeOIZL3dIjIauGuyeFAvjAEQTe/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=3472&bt=1736&cs=0&ds=6&ft=XsFbEqT0mmjPD12dzVPJ3wUMNrEdaeF~O5&mime_type=video_mp4&qs=0&rc=ZTdpNDs0OTgzZ2Y2PGdmaEBpM3U2OHU5cjZ1djMzZjczM0BgYjExLWNhXmAxY2BeLjAtYSNtcmZkMmRraHFgLS1kMWNzcw%3D%3D&src=1&vvpl=1&l=20241125213313683DD8F2ED413538A51E&VExpiration=1732592025&VSignature=NoFMQB9OGQ7drxYpx21CXw&btag=e00088000', 'https://v77.tiktokcdn-eu.com/7c0ac2ebc9824d9440d0d700802c5744/67454199/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/oo9RgXdgBDLeGeOIZL3dIjIauGuyeFAvjAEQTe/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=3472&bt=1736&cs=0&ds=6&ft=XsFbEqT0mmjPD12dzVPJ3wUMNrEdaeF~O5&mime_type=video_mp4&qs=0&rc=ZTdpNDs0OTgzZ2Y2PGdmaEBpM3U2OHU5cjZ1djMzZjczM0BgYjExLWNhXmAxY2BeLjAtYSNtcmZkMmRraHFgLS1kMWNzcw%3D%3D&src=1&vvpl=1&l=20241125213313683DD8F2ED413538A51E&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=0e3c1da9c3fc4dc0a5d6f108414fe4cb&is_play_url=1&item_id=7438747472802975008&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjVlMGU5ZGQ5NTBlNTMzOTNiYWI1ZTJmZTFkZWFlMGU1&source=CHALLENGE_AWEME&vidc=useast2a&video_id=v0f044gc0000cstrk3nog65rg5i3urp0']",3482,752933,287
7402255644532755744,2024-08-12,6816037052787721221,Roma 🌙 #rome #italy #roma #fyp #perte  ,"['https://v58.tiktokcdn-eu.com/video/tos/useast2a/tos-useast2a-ve-0068-euttp/oEATXGBFLCIyHix6rYH6v0BEvEGi9wQWoi2vZ/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=2340&bt=1170&cs=0&ds=6&ft=XsFbEqT0mmjPD12dzVPJ3wUMNrEdaeF~O5&mime_type=video_mp4&qs=0&rc=aTw1OGRlZTc3ZThlMzY2OEBpM3JyeGs5cmk0dDMzZjczM0BhNWM2MzYyNWMxYmFfXzRgYSNtYmRyMmRrY3FgLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213313683DD8F2ED413538A51E&VExpiration=1732592014&VSignature=Afiov4TV0heJurOs0oLzlw&btag=e00088000', 'https://v77.tiktokcdn-eu.com/66f7983c732e9a87a85f27aa4e124984/6745418e/video/tos/useast2a/tos-useast2a-ve-0068-euttp/oEATXGBFLCIyHix6rYH6v0BEvEGi9wQWoi2vZ/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=2340&bt=1170&cs=0&ds=6&ft=XsFbEqT0mmjPD12dzVPJ3wUMNrEdaeF~O5&mime_type=video_mp4&qs=0&rc=aTw1OGRlZTc3ZThlMzY2OEBpM3JyeGs5cmk0dDMzZjczM0BhNWM2MzYyNWMxYmFfXzRgYSNtYmRyMmRrY3FgLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213313683DD8F2ED413538A51E&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=c573b3b0dbe54bf4845b9b6a95f289df&is_play_url=1&item_id=7402255644532755744&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLmExM2Y2ODE3YTg4MGNmY2E2OWMyOGRmZWUxZDUyZjlj&source=CHALLENGE_AWEME&vidc=useast2a&video_id=v0f044gc0000cqt1ffnog65huugoeop0']",1823,206293,106
7369537588681510177,2024-05-16,6747024944616604677,"10 things to do in Rome 🇮🇹 (that aren’t the colosseum)  1. Palazzo Colonna - beautiful building only open on Saturday mornings 2. Vespa tour - book with @vespatoursinrome 3. Capitoline museums - full of ancient Roman statues across two buildings  4. Trastevere - my favourite neighbourhood of Rome  5. Marcellus theatre - it’s a mini colosseum! Surrounded by pretty ruins too  6. Vatican City - technically its own country, climb St Peter’s basilica for the best view  7. Chiesa Sant’Ignazio - maybe the most beautiful church I’ve ever seen  8. Villa Borghese - gardens with a gallery and stunning viewpoint over Rome  9. Campo dei Fiori - pretty area with a large daily market  10. Pyramid - it’s real and 100 years older than the colosseum!  #travelblogger #rome #rometravelguide #rometravel #thingstodo #roma #italy #travel ","['https://v58.tiktokcdn-eu.com/video/tos/useast2a/tos-useast2a-ve-0068-euttp/osikIFFEjelfaUZd2gQ7uEAiIA7MofD3mf3GFE/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=5788&bt=2894&cs=0&ds=6&ft=XsFbEqT0mmjPD12dzVPJ3wUMNrEdaeF~O5&mime_type=video_mp4&qs=0&rc=NDo2OTk5OTNoODpkNDxkNUBpajc0c3k5cjp3czMzZjczM0AwYGIuM14wNTIxXjJhMDBjYSNiaWFxMmRzaS9gLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213313683DD8F2ED413538A51E&VExpiration=1732592009&VSignature=6Ojj_MNIMAOOe9JJfp7Jnw&btag=e00088000', 'https://v77.tiktokcdn-eu.com/794fe2f30213f2403872f868864ea0d9/67454189/video/tos/useast2a/tos-useast2a-ve-0068-euttp/osikIFFEjelfaUZd2gQ7uEAiIA7MofD3mf3GFE/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=5788&bt=2894&cs=0&ds=6&ft=XsFbEqT0mmjPD12dzVPJ3wUMNrEdaeF~O5&mime_type=video_mp4&qs=0&rc=NDo2OTk5OTNoODpkNDxkNUBpajc0c3k5cjp3czMzZjczM0AwYGIuM14wNTIxXjJhMDBjYSNiaWFxMmRzaS9gLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213313683DD8F2ED413538A51E&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=f23a39d15aa7455e8036a66616e3c731&is_play_url=1&item_id=7369537588681510177&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLmE5MWE4ZjU2ZjljMTM5NWUwYmNhYmI5NWM3ZDY5YTk2&source=CHALLENGE_AWEME&vidc=useast2a&video_id=v0f044gc0000cp2tl7vog65vtpd1l4eg']",7301,646681,98
7370716165955439904,2024-05-19,6686901670398362629,breathtaking city #rome #romelife #rometiktok #roman #roma ,"['https://v58.tiktokcdn-eu.com/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/oY2ChJ5npEAQtCP2aOCVKfQkXoi0NABtzIyIui/?a=1233&bti=Ojs2NGYpQHM6OjZALjU2OmQvcCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=3768&bt=1884&cs=0&ds=6&ft=XsFbEqT0mmjPD12dzVPJ3wUMNrEdaeF~O5&mime_type=video_mp4&qs=0&rc=NzY8ZDk3aWk6Z2Y4Nzg6NkBpamc8d245cnYzczMzZjczM0AyMWIxLl5eX14xYWJfLTNfYSNfaWozMmRzaTJgLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213313683DD8F2ED413538A51E&VExpiration=1732592006&VSignature=0oDdxoNRcKi7xidTcoUNBA&btag=e00088000', 'https://v77.tiktokcdn-eu.com/6f1fbb23332b3c5c7086b4f1fe719641/67454186/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/oY2ChJ5npEAQtCP2aOCVKfQkXoi0NABtzIyIui/?a=1233&bti=Ojs2NGYpQHM6OjZALjU2OmQvcCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=3768&bt=1884&cs=0&ds=6&ft=XsFbEqT0mmjPD12dzVPJ3wUMNrEdaeF~O5&mime_type=video_mp4&qs=0&rc=NzY8ZDk3aWk6Z2Y4Nzg6NkBpamc8d245cnYzczMzZjczM0AyMWIxLl5eX14xYWJfLTNfYSNfaWozMmRzaTJgLS1kMWNzcw%3D%3D&vvpl=1&l=20241125213313683DD8F2ED413538A51E&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?faid=1233&file_id=b36705b4e5dc4da7bfafa4164ae94354&is_play_url=1&item_id=7370716165955439904&line=0&redirect=0&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjcwNzE3ZWFkOTg2M2Q1NDRjYjFiODRjNDY2ZTAxNmYz&source=CHALLENGE_AWEME&vidc=useast2a&video_id=v0f044gc0000cp50lsvog65k6tm9ldbg']",501,59724,25
